Download1.13 android samsung_one,Upload1.13 android samsung_one,Rx % Drop A 1.13 android samsung_one,Rx % Drop B1.13 android samsung_one,RSSI 1.13 android samsung_one ,Tx-Rate 1.13 android samsung_one ,Rx-Rate 1.13 android samsung_one ,Bssid 1.13 android samsung_one ,Download1.9 android SamsungA22,Upload1.9 android SamsungA22,Rx % Drop A 1.9 android SamsungA22,Rx % Drop B1.9 android SamsungA22,RSSI 1.9 android SamsungA22 ,Tx-Rate 1.9 android SamsungA22 ,Rx-Rate 1.9 android SamsungA22 ,Bssid 1.9 android SamsungA22 ,Overall Download,Overall Upload,Overall Rx % Drop A,Overall Rx % Drop B,Iteration,TIMESTAMP,Start_time,End_time,Remaining_Time,Incremental_list,Angle,status
7.97,0.0,15.2,0.0,-68,39 Mbps,39 Mbps,B2:9C:25:69:F3:A1,0.0,0.01,0.0,100.0,-67,78 Mbps,78 Mbps,B2:9C:25:69:F3:A1,7.97,0.01,15.2,15.2,1,03/09 12:08:16 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
10.87,0.0,13.13,0.0,-70,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,0.0,0.0,100.0,100.0,-69,78 Mbps,78 Mbps,B2:9C:25:69:F3:A1,10.87,0.0,113.13,113.13,1,03/09 12:08:17 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
10.87,0.01,18.42,0.0,-70,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,1.83,0.01,36.21,0.0,-69,78 Mbps,78 Mbps,B2:9C:25:69:F3:A1,12.7,0.02,54.63,54.63,1,03/09 12:08:18 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
10.87,0.0,18.42,0.0,-70,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,1.83,0.0,36.21,0.0,-69,78 Mbps,78 Mbps,B2:9C:25:69:F3:A1,12.7,0.0,54.63,54.63,1,03/09 12:08:19 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
6.35,0.0,20.26,0.0,-70,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,3.49,0.01,2.0,0.0,-69,78 Mbps,78 Mbps,B2:9C:25:69:F3:A1,9.84,0.01,22.26,22.26,1,03/09 12:08:20 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
7.45,0.0,22.65,0.0,-70,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,3.49,0.0,2.0,0.0,-69,78 Mbps,78 Mbps,B2:9C:25:69:F3:A1,10.94,0.0,24.65,24.65,1,03/09 12:08:21 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
7.45,0.0,22.65,0.0,-70,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,3.49,0.0,2.0,0.0,-69,78 Mbps,78 Mbps,B2:9C:25:69:F3:A1,10.94,0.0,24.65,24.65,1,03/09 12:08:22 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
7.45,0.0,22.65,0.0,-70,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,2.56,0.0,27.85,0.0,-69,78 Mbps,78 Mbps,B2:9C:25:69:F3:A1,10.01,0.0,50.5,50.5,1,03/09 12:08:23 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
4.54,0.0,30.4,0.0,-70,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,0.76,0.0,30.14,0.0,-69,78 Mbps,78 Mbps,B2:9C:25:69:F3:A1,5.3,0.0,60.54,60.54,1,03/09 12:08:24 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
4.54,0.01,30.4,0.0,-70,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,1.06,0.01,12.73,0.0,-69,78 Mbps,78 Mbps,B2:9C:25:69:F3:A1,5.6,0.02,43.129999999999995,43.129999999999995,1,03/09 12:08:25 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
4.54,0.0,30.4,0.0,-70,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,2.33,0.0,12.89,0.0,-69,13 Mbps,13 Mbps,B2:9C:25:69:F3:A1,6.87,0.0,43.29,43.29,1,03/09 12:08:26 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
4.54,0.0,30.4,0.0,-70,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,2.33,0.0,12.89,0.0,-69,13 Mbps,13 Mbps,B2:9C:25:69:F3:A1,6.87,0.0,43.29,43.29,1,03/09 12:08:27 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
4.54,0.0,30.4,0.0,-70,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,2.33,0.0,12.89,0.0,-69,13 Mbps,13 Mbps,B2:9C:25:69:F3:A1,6.87,0.0,43.29,43.29,1,03/09 12:08:28 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
4.54,0.0,30.4,0.0,-70,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,0.54,0.0,14.15,0.0,-69,13 Mbps,13 Mbps,B2:9C:25:69:F3:A1,5.08,0.0,44.55,44.55,1,03/09 12:08:29 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
4.54,0.0,30.4,0.0,-70,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,5.09,0.01,6.9,0.0,-69,13 Mbps,13 Mbps,B2:9C:25:69:F3:A1,9.63,0.01,37.3,37.3,1,03/09 12:08:30 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
4.54,0.0,30.4,0.0,-70,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,6.63,0.0,0.0,0.0,-69,13 Mbps,13 Mbps,B2:9C:25:69:F3:A1,11.17,0.0,30.4,30.4,1,03/09 12:08:31 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
2.62,0.01,44.56,0.0,-70,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,6.63,0.0,0.0,0.0,-69,13 Mbps,13 Mbps,B2:9C:25:69:F3:A1,9.25,0.01,44.56,44.56,1,03/09 12:08:32 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
3.57,0.01,46.03,0.0,-69,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,3.3,0.0,3.74,0.0,-69,13 Mbps,13 Mbps,B2:9C:25:69:F3:A1,6.87,0.01,49.77,49.77,1,03/09 12:08:33 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
3.57,0.0,46.03,0.0,-69,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,3.3,0.01,3.74,0.0,-69,13 Mbps,13 Mbps,B2:9C:25:69:F3:A1,6.87,0.01,49.77,49.77,1,03/09 12:08:35 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
3.57,0.0,46.03,0.0,-69,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,2.75,0.0,6.49,0.0,-68,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,6.32,0.0,52.52,52.52,1,03/09 12:08:36 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
5.97,0.0,42.97,0.0,-69,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,2.05,0.0,3.44,0.0,-68,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,8.02,0.0,46.41,46.41,1,03/09 12:08:37 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
7.48,0.01,41.73,0.0,-69,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,0.82,0.0,4.37,0.0,-68,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,8.3,0.01,46.099999999999994,46.099999999999994,1,03/09 12:08:38 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
7.48,0.0,41.73,0.0,-69,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,0.82,0.01,4.37,0.0,-68,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,8.3,0.01,46.099999999999994,46.099999999999994,1,03/09 12:08:39 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
7.48,0.0,41.73,0.0,-69,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,4.49,0.0,5.13,0.0,-68,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,11.97,0.0,46.86,46.86,1,03/09 12:08:40 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
7.48,0.0,41.73,0.0,-69,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,9.04,0.0,0.0,0.0,-68,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,16.52,0.0,41.73,41.73,1,03/09 12:08:41 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
4.49,0.01,40.46,0.0,-69,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,4.64,0.0,0.0,0.0,-68,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,9.13,0.01,40.46,40.46,1,03/09 12:08:42 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
0.0,0.0,40.07,0.0,-69,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,4.64,0.01,0.0,0.0,-68,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,4.64,0.01,40.07,40.07,1,03/09 12:08:43 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
0.0,0.0,40.07,0.0,-69,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,6.68,0.01,3.18,0.0,-68,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,6.68,0.01,43.25,43.25,1,03/09 12:08:44 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
0.0,0.0,40.07,0.0,-69,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,3.86,0.0,3.26,0.0,-68,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,3.86,0.0,43.33,43.33,1,03/09 12:08:45 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
8.68,0.0,39.58,0.0,-69,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,3.86,0.0,3.26,0.0,-68,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,12.54,0.0,42.839999999999996,42.839999999999996,1,03/09 12:08:46 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
8.68,0.01,39.58,0.0,-69,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,5.17,0.0,0.0,0.0,-68,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,13.85,0.01,39.58,39.58,1,03/09 12:08:47 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
0.5,0.0,36.68,0.0,-69,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,4.04,0.01,4.51,0.0,-68,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,4.54,0.01,41.19,41.19,1,03/09 12:08:48 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
0.5,0.0,36.68,0.0,-69,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,3.32,0.0,2.34,0.0,-68,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,3.82,0.0,39.019999999999996,39.019999999999996,1,03/09 12:08:49 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
4.47,0.01,33.1,0.0,-69,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,3.32,0.0,2.34,0.0,-68,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,7.79,0.01,35.44,35.44,1,03/09 12:08:50 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
4.47,0.0,33.1,0.0,-69,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,2.83,0.0,3.6,0.0,-71,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,7.3,0.0,36.7,36.7,1,03/09 12:08:51 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
4.47,0.0,33.1,0.0,-69,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,2.83,0.01,3.6,0.0,-71,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,7.3,0.01,36.7,36.7,1,03/09 12:08:52 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
13.58,0.0,34.86,0.0,-67,58 Mbps,58 Mbps,B2:9C:25:69:F3:A1,4.52,0.0,2.15,0.0,-71,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,18.1,0.0,37.01,37.01,1,03/09 12:08:53 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
5.94,0.01,31.18,0.0,-67,58 Mbps,58 Mbps,B2:9C:25:69:F3:A1,4.23,0.0,0.26,0.0,-71,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,10.17,0.01,31.44,31.44,1,03/09 12:08:54 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
6.7,0.0,31.22,0.0,-67,58 Mbps,58 Mbps,B2:9C:25:69:F3:A1,3.06,0.0,2.46,0.0,-71,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,9.76,0.0,33.68,33.68,1,03/09 12:08:55 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
6.7,0.0,31.22,0.0,-67,58 Mbps,58 Mbps,B2:9C:25:69:F3:A1,3.7,0.0,1.63,0.0,-71,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,10.4,0.0,32.85,32.85,1,03/09 12:08:56 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
6.7,0.0,31.22,0.0,-67,58 Mbps,58 Mbps,B2:9C:25:69:F3:A1,3.7,0.01,1.63,0.0,-71,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,10.4,0.01,32.85,32.85,1,03/09 12:08:57 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
5.38,0.0,30.46,0.0,-67,58 Mbps,58 Mbps,B2:9C:25:69:F3:A1,3.09,0.0,1.7,0.0,-69,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,8.47,0.0,32.160000000000004,32.160000000000004,1,03/09 12:08:58 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
5.17,0.01,29.86,0.0,-67,58 Mbps,58 Mbps,B2:9C:25:69:F3:A1,3.09,0.0,1.57,0.0,-69,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,8.26,0.01,31.43,31.43,1,03/09 12:08:59 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
5.17,0.0,29.86,0.0,-67,58 Mbps,58 Mbps,B2:9C:25:69:F3:A1,3.98,0.0,1.66,0.0,-69,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,9.15,0.0,31.52,31.52,1,03/09 12:09:00 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
5.17,0.0,29.86,0.0,-67,58 Mbps,58 Mbps,B2:9C:25:69:F3:A1,3.98,0.0,1.66,0.0,-69,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,9.15,0.0,31.52,31.52,1,03/09 12:09:01 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
5.77,0.0,29.58,0.0,-70,78 Mbps,78 Mbps,B2:9C:25:69:F3:A1,0.96,0.01,2.79,0.0,-69,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,6.73,0.01,32.37,32.37,1,03/09 12:09:02 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
5.77,0.01,29.58,0.0,-70,78 Mbps,78 Mbps,B2:9C:25:69:F3:A1,1.26,0.0,2.91,0.0,-69,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,7.03,0.01,32.489999999999995,32.489999999999995,1,03/09 12:09:03 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
5.52,0.0,28.69,0.0,-70,78 Mbps,78 Mbps,B2:9C:25:69:F3:A1,1.42,0.0,2.83,0.0,-69,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,6.94,0.0,31.520000000000003,31.520000000000003,1,03/09 12:09:04 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,0,Running
7.42,0.0,27.42,0.0,-70,78 Mbps,78 Mbps,B2:9C:25:69:F3:A1,2.42,0.0,2.68,0.0,-68,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,9.84,0.0,30.1,30.1,1,03/09 12:09:10 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,90,Running
7.61,0.0,26.3,0.0,-69,39 Mbps,39 Mbps,B2:9C:25:69:F3:A1,2.42,0.0,2.68,0.0,-68,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,10.03,0.0,28.98,28.98,1,03/09 12:09:11 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,90,Running
7.61,0.0,26.3,0.0,-69,39 Mbps,39 Mbps,B2:9C:25:69:F3:A1,1.23,0.01,2.58,0.0,-68,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,8.84,0.01,28.880000000000003,28.880000000000003,1,03/09 12:09:12 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,90,Running
6.21,0.01,25.69,0.0,-69,39 Mbps,39 Mbps,B2:9C:25:69:F3:A1,1.46,0.0,2.65,0.0,-68,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,7.67,0.01,28.34,28.34,1,03/09 12:09:13 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,90,Running
8.04,0.0,24.84,0.0,-69,39 Mbps,39 Mbps,B2:9C:25:69:F3:A1,1.46,0.0,2.65,0.0,-68,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,9.5,0.0,27.49,27.49,1,03/09 12:09:14 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,90,Running
14.02,0.0,23.32,0.0,-69,39 Mbps,39 Mbps,B2:9C:25:69:F3:A1,1.71,0.0,2.38,0.0,-73,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,15.73,0.0,25.7,25.7,1,03/09 12:09:15 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,90,Running
19.77,0.0,20.67,0.0,-69,39 Mbps,39 Mbps,B2:9C:25:69:F3:A1,0.18,0.01,2.38,0.0,-73,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,19.95,0.01,23.05,23.05,1,03/09 12:09:16 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,90,Running
19.77,0.0,20.67,0.0,-69,39 Mbps,39 Mbps,B2:9C:25:69:F3:A1,0.74,0.0,1.69,0.0,-73,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,20.51,0.0,22.360000000000003,22.360000000000003,1,03/09 12:09:17 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,90,Running
7.33,0.01,21.95,0.0,-65,19 Mbps,19 Mbps,B2:9C:25:69:F3:A1,0.74,0.0,1.69,0.0,-73,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,8.07,0.01,23.64,23.64,1,03/09 12:09:18 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,90,Running
6.51,0.0,22.07,0.0,-65,19 Mbps,19 Mbps,B2:9C:25:69:F3:A1,3.27,0.0,2.06,0.0,-73,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,9.78,0.0,24.13,24.13,1,03/09 12:09:19 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,90,Running
6.51,0.0,22.07,0.0,-65,19 Mbps,19 Mbps,B2:9C:25:69:F3:A1,1.15,0.0,2.11,0.0,-73,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,7.66,0.0,24.18,24.18,1,03/09 12:09:20 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,90,Running
5.95,0.0,22.73,0.0,-65,19 Mbps,19 Mbps,B2:9C:25:69:F3:A1,1.15,0.01,2.11,0.0,-73,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,7.1,0.01,24.84,24.84,1,03/09 12:09:21 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,90,Running
5.95,0.0,22.73,0.0,-65,19 Mbps,19 Mbps,B2:9C:25:69:F3:A1,1.58,0.0,2.26,0.0,-73,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,7.53,0.0,24.990000000000002,24.990000000000002,1,03/09 12:09:22 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,90,Running
12.61,0.01,21.54,0.0,-65,19 Mbps,19 Mbps,B2:9C:25:69:F3:A1,1.58,0.0,2.26,0.0,-73,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,14.19,0.01,23.799999999999997,23.799999999999997,1,03/09 12:09:23 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,90,Running
14.24,0.0,20.0,0.0,-65,19 Mbps,19 Mbps,B2:9C:25:69:F3:A1,1.58,0.0,2.26,0.0,-73,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,15.82,0.0,22.259999999999998,22.259999999999998,1,03/09 12:09:24 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,90,Running
12.64,0.0,18.59,0.0,-65,19 Mbps,19 Mbps,B2:9C:25:69:F3:A1,0.43,0.01,2.23,0.0,-73,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,13.07,0.01,20.82,20.82,1,03/09 12:09:25 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,90,Running
12.64,0.0,18.59,0.0,-64,21 Mbps,21 Mbps,B2:9C:25:69:F3:A1,0.43,0.0,2.23,0.0,-73,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,13.07,0.0,20.82,20.82,1,03/09 12:09:26 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,90,Running
14.48,0.01,17.08,0.0,-64,21 Mbps,21 Mbps,B2:9C:25:69:F3:A1,0.43,0.0,2.23,0.0,-73,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,14.91,0.01,19.31,19.31,1,03/09 12:09:27 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,90,Running
15.56,0.0,16.84,0.0,-64,21 Mbps,21 Mbps,B2:9C:25:69:F3:A1,0.43,0.0,2.23,0.0,-73,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,15.99,0.0,19.07,19.07,1,03/09 12:09:28 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,90,Running
11.34,0.0,16.27,0.0,-64,21 Mbps,21 Mbps,B2:9C:25:69:F3:A1,0.43,0.0,2.23,0.0,-73,6 Mbps,6 Mbps,B2:9C:25:69:F3:A1,11.77,0.0,18.5,18.5,1,03/09 12:09:29 PM,03/09 12:07:57 PM,03/09 12:08:57 PM,<1 min,2,90,Running
